Bit-0,Bit-1,Bit-2,Bit-3,Bit-4,Bit-5,Bit-6,Bit-7,Bit-8,Bit-9,target
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,0.9878414932113195,0.9848246128485464,1.0437705059109426,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,0.9848246128485464,1.0437705059109426,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,0.9698725787396497,1
1.0123081555818787,0.9939023821727935,1.0216408370851275,-0.9939023821727936,0.9878414932113195,0.9848246128485464,1.0437705059109426,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,1.0437705059109426,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,0.9848246128485464,-0.9580650098244133,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,-1.03106327771376,1
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,0.9848246128485464,1.0437705059109426,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,1
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
-0.9878414932113196,0.9939023821727935,1.0216408370851275,1.0061350268764588,0.9878414932113195,0.9848246128485464,1.0437705059109426,-1.0247715549389103,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,1
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,0.9698725787396497,1
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,1
1.0123081555818787,-1.0061350268764586,1.0216408370851275,1.0061350268764588,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,0.9848246128485464,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,0.9698725787396497,1
-0.9878414932113196,0.9939023821727935,1.0216408370851275,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
1.0123081555818787,0.9939023821727935,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,1.0061350268764588,0.9878414932113195,0.9848246128485464,1.0437705059109426,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,-1.0247715549389103,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,1.0061350268764588,0.9878414932113195,0.9848246128485464,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,-0.9939023821727936,0.9878414932113195,0.9848246128485464,1.0437705059109426,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,1.0437705059109426,-1.0247715549389103,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,-1.03106327771376,1
-0.9878414932113196,0.9939023821727935,1.0216408370851275,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,1.0216408370851275,1.0061350268764588,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,0.9848246128485464,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,0.9939023821727935,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,0.9848246128485464,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
1.0123081555818787,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,1
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,-1.03106327771376,1
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,0.9848246128485464,1.0437705059109426,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,0.9698725787396497,1
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
1.0123081555818787,0.9939023821727935,1.0216408370851275,1.0061350268764588,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,1.0216408370851275,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,1.0061350268764588,0.9878414932113195,0.9848246128485464,-0.9580650098244133,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,-1.03106327771376,1
1.0123081555818787,-1.0061350268764586,1.0216408370851275,1.0061350268764588,0.9878414932113195,0.9848246128485464,1.0437705059109426,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,1.0061350268764588,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,-1.0247715549389103,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,0.9939023821727935,1.0216408370851275,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,0.9698725787396497,1
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,1.0061350268764588,0.9878414932113195,0.9848246128485464,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,1.0061350268764588,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
1.0123081555818787,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,1.0437705059109426,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,0.9848246128485464,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,0.9698725787396497,1
1.0123081555818787,0.9939023821727935,1.0216408370851275,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
-0.9878414932113196,0.9939023821727935,1.0216408370851275,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,-1.0061350268764586,1.0216408370851275,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,1.0216408370851275,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,0.9939023821727935,1.0216408370851275,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,0.9878414932113195,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,1.0216408370851275,-0.9939023821727936,0.9878414932113195,0.9848246128485464,1.0437705059109426,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
-0.9878414932113196,0.9939023821727935,1.0216408370851275,1.0061350268764588,0.9878414932113195,0.9848246128485464,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,0.9848246128485464,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,0.9848246128485464,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,0.9848246128485464,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,1
1.0123081555818787,-1.0061350268764586,1.0216408370851275,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,-1.03106327771376,2
1.0123081555818787,0.9939023821727935,1.0216408370851275,1.0061350268764588,0.9878414932113195,0.9848246128485464,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,1
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
1.0123081555818787,-1.0061350268764586,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,-1.0154092281544018,0.9698725787396497,1
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,1.0437705059109426,0.9758272418672013,-1.0154092281544018,-1.03106327771376,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,-1.0247715549389103,-1.0154092281544018,0.9698725787396497,1
1.0123081555818787,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,1.0437705059109426,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,1.0061350268764588,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,0.9848246128485464,-0.9580650098244133,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,-0.9788175684647927,-0.9939023821727936,-1.0123081555818787,-1.0154092281544018,1.0437705059109426,-1.0247715549389103,-1.0154092281544018,-1.03106327771376,1
1.0123081555818787,0.9939023821727935,1.0216408370851275,1.0061350268764588,-1.0123081555818787,0.9848246128485464,1.0437705059109426,0.9758272418672013,-1.0154092281544018,0.9698725787396497,2
-0.9878414932113196,-1.0061350268764586,-0.9788175684647927,1.0061350268764588,0.9878414932113195,0.9848246128485464,1.0437705059109426,-1.0247715549389103,0.9848246128485464,0.9698725787396497,2
1.0123081555818787,0.9939023821727935,-0.9788175684647927,1.0061350268764588,0.9878414932113195,-1.0154092281544018,-0.9580650098244133,0.9758272418672013,0.9848246128485464,0.9698725787396497,2
-0.9878414932113196,0.9939023821727935,1.0216408370851275,-0.9939023821727936,0.9878414932113195,0.9848246128485464,1.0437705059109426,-1.0247715549389103,0.9848246128485464,-1.03106327771376,2
